Contact ID,contact_created_at,contact_updated_at,utm_source,total_events,events_after_acq,first_event_at,distinct_event_days,engaged,retained
3094,2025-06-30 17:34:00,2025-06-30 17:34:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
3134,2025-07-06 19:18:00,2025-07-06 19:18:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
2209,2025-06-18 18:54:00,2025-06-18 18:54:00,alexey_linkedin,3,0,2024-08-16 11:05:00,7,False,True
2712,2025-06-18 09:11:00,2025-06-18 09:11:00,alexey_linkedin,2,0,2024-08-16 14:36:00,2,False,True
2904,2025-06-19 06:04:00,2025-06-19 06:04:00,alexey_linkedin,3,0,2024-08-16 11:05:00,7,False,True
2371,2025-03-21 12:17:00,2025-03-21 12:17:00,unknown,6,3,2024-08-16 11:05:00,11,True,True
2392,2025-04-01 12:10:00,2025-04-01 15:07:00,unknown,5,0,2024-08-16 11:05:00,10,False,True
1504,2024-11-19 16:07:00,2024-12-06 14:36:00,unknown,4,12,2024-08-16 11:05:00,9,True,True
1140,2024-10-12 19:43:00,2024-10-12 19:43:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
1435,2024-11-01 10:21:00,2024-11-01 10:21:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
1475,2024-11-06 14:21:00,2024-11-06 14:21:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
2056,2025-01-31 17:45:00,2025-01-31 17:45:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
2065,2025-02-05 21:39:00,2025-02-05 21:39:00,unknown,3,4,2024-08-16 11:05:00,8,True,True
3203,2025-07-18 12:08:00,2025-07-18 12:08:00,unknown,1,0,2025-02-22 09:38:00,1,False,False
1899,2025-01-03 17:23:00,2025-01-03 17:23:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1948,2025-01-14 13:52:00,2025-01-14 13:52:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1967,2025-01-15 06:17:00,2025-01-15 06:17:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
2038,2025-01-21 15:52:00,2025-01-21 15:52:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
793,2024-09-08 05:48:00,2024-09-08 05:48:00,unknown,4,1,2024-08-16 14:36:00,4,True,True
1383,2024-10-25 14:23:00,2024-10-25 14:23:00,alexey_linkedin,3,2,2024-08-16 14:36:00,3,True,True
1601,2024-12-03 16:23:00,2024-12-03 16:23:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1869,2024-12-27 16:23:00,2024-12-27 16:23:00,unknown,4,12,2024-08-16 11:05:00,8,True,True
1995,2025-01-19 04:27:00,2025-01-19 04:27:00,alexey_linkedin,2,2,2024-08-16 11:05:00,7,True,True
2291,2025-03-07 02:20:00,2025-03-07 02:20:00,unknown,7,8,2024-08-16 11:05:00,12,True,True
971,2024-09-19 15:24:00,2024-09-19 15:24:00,unknown,2,3,2024-08-16 11:10:00,3,True,True
1313,2024-10-18 03:43:00,2024-10-18 03:43:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1373,2024-10-24 16:27:00,2024-10-24 16:27:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1590,2024-12-03 15:13:00,2024-12-03 15:13:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
941,2024-09-18 06:22:00,2024-09-18 06:22:00,unknown,2,3,2024-08-16 11:10:00,3,True,True
952,2024-09-18 21:31:00,2024-09-19 00:03:00,unknown,3,3,2024-08-16 11:10:00,3,True,True
969,2024-09-19 14:22:00,2024-09-19 14:22:00,unknown,4,11,2024-08-16 11:05:00,8,True,True
881,2024-09-16 04:23:00,2024-09-16 04:23:00,unknown,2,3,2024-08-16 11:10:00,3,True,True
1271,2024-10-16 18:25:00,2024-10-16 18:25:00,unknown,4,1,2024-08-16 11:05:00,8,True,True
21,2024-08-20 17:53:00,2024-08-20 17:53:00,unknown,7,30,2024-08-16 11:05:00,11,True,True
897,2024-09-16 18:18:00,2024-09-16 18:18:00,unknown,3,4,2024-08-16 11:10:00,4,True,True
302,2024-08-22 12:53:00,2024-08-22 12:55:00,unknown,5,13,2024-08-16 11:05:00,9,True,True
990,2024-09-23 17:46:00,2024-10-16 13:25:00,alexey_linkedin,6,45,2024-08-16 11:05:00,10,True,True
3176,2025-07-12 13:32:00,2025-07-12 13:32:00,dtc_newsletter,1,0,2025-02-22 09:38:00,1,False,False
3178,2025-07-13 19:21:00,2025-07-13 19:21:00,alexey_linkedin,2,0,2024-08-16 14:36:00,2,False,True
3231,2025-07-23 11:54:00,2025-07-23 11:54:00,unknown,1,0,2025-02-22 09:38:00,1,False,False
1241,2024-10-16 13:30:00,2024-10-16 13:30:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
2585,2025-06-16 08:48:00,2025-06-16 08:48:00,dtc_newsletter,2,0,2024-08-16 14:36:00,2,False,True
2689,2025-06-18 08:34:00,2025-06-18 08:34:00,unknown,1,0,2025-02-22 09:38:00,1,False,False
2692,2025-06-18 08:38:00,2025-06-18 08:38:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
2733,2025-06-18 09:52:00,2025-06-18 09:52:00,alexey_linkedin,2,0,2024-08-16 14:36:00,2,False,True
2880,2025-06-18 21:25:00,2025-06-18 21:25:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
2935,2025-06-19 17:00:00,2025-06-19 17:00:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
2938,2025-06-19 18:10:00,2025-06-19 18:10:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
964,2024-09-19 12:08:00,2024-09-19 12:08:00,unknown,3,1,2024-08-20 09:28:00,3,True,True
1286,2024-10-17 01:09:00,2024-10-17 01:09:00,unknown,3,1,2024-08-16 11:05:00,8,True,True
2893,2025-06-19 03:05:00,2025-06-19 03:05:00,unknown,2,0,2024-08-16 14:36:00,2,False,True
2012,2025-01-20 16:35:00,2025-01-20 16:35:00,unknown,4,9,2024-08-16 11:05:00,8,True,True
2315,2025-03-11 13:28:00,2025-03-11 13:28:00,unknown,2,0,2024-08-16 11:05:00,7,False,True
1312,2024-10-18 02:33:00,2024-10-18 02:33:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
1340,2024-10-21 09:18:00,2024-10-21 09:18:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
1954,2025-01-14 16:54:00,2025-01-14 16:54:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1958,2025-01-14 19:02:00,2025-01-14 19:02:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
225,2024-08-22 20:18:00,2024-12-07 13:23:00,unknown,7,104,2024-08-16 11:05:00,10,True,True
2533,2025-06-04 13:08:00,2025-06-04 13:08:00,unknown,1,0,2025-02-22 09:38:00,1,False,False
985,2024-09-22 15:09:00,2024-09-22 15:09:00,unknown,2,3,2024-08-16 11:10:00,3,True,True
1001,2024-09-24 14:45:00,2024-09-24 14:45:00,unknown,3,1,2024-08-20 09:28:00,3,True,True
1889,2025-01-02 14:56:00,2025-01-02 14:56:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
2060,2025-02-03 05:10:00,2025-02-03 05:10:00,unknown,7,8,2024-08-16 11:05:00,11,True,True
1951,2025-01-14 14:51:00,2025-01-14 14:51:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
2070,2025-02-11 10:41:00,2025-02-11 10:41:00,unknown,3,2,2024-08-16 11:05:00,8,True,True
794,2024-09-08 14:02:00,2024-09-08 14:02:00,unknown,3,1,2024-08-20 09:28:00,3,True,True
1482,2024-11-07 16:41:00,2024-11-07 16:41:00,alexey_linkedin,2,2,2024-10-11 09:27:00,2,True,True
1575,2024-12-03 13:22:00,2024-12-03 13:22:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1607,2024-12-03 17:16:00,2024-12-03 17:16:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1617,2024-12-03 18:53:00,2024-12-03 18:53:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1797,2024-12-16 08:58:00,2024-12-16 08:58:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
2306,2025-03-07 16:50:00,2025-03-07 16:50:00,unknown,3,0,2024-08-16 11:05:00,7,False,True
1530,2024-12-01 07:31:00,2024-12-01 07:31:00,unknown,4,12,2024-08-16 11:05:00,8,True,True
1544,2024-12-03 11:35:00,2024-12-03 11:35:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1745,2024-12-10 12:31:00,2024-12-10 12:31:00,unknown,5,16,2024-08-16 11:05:00,8,True,True
1256,2024-10-16 15:14:00,2024-10-16 15:14:00,unknown,3,1,2024-08-16 11:05:00,7,True,True
1505,2024-11-19 19:23:00,2024-11-19 19:23:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1704,2025-06-07 16:28:00,2025-06-07 16:28:00,activecampaign,3,0,2024-08-16 11:05:00,7,False,True
788,2024-09-07 00:54:00,2024-09-07 00:54:00,unknown,2,3,2024-08-16 11:10:00,3,True,True
942,2024-09-18 06:31:00,2024-09-18 06:31:00,unknown,4,16,2024-08-16 11:10:00,4,True,True
1553,2024-12-03 12:36:00,2024-12-03 12:36:00,alexey_linkedin,2,2,2024-08-16 11:05:00,7,True,True
852,2024-09-13 19:50:00,2024-09-13 19:50:00,unknown,3,3,2024-08-16 11:10:00,3,True,True
109,2024-10-16 14:03:00,2024-10-16 14:03:00,unknown,4,3,2024-08-16 11:05:00,9,True,True
352,2024-10-25 15:01:00,2024-10-25 15:01:00,unknown,4,3,2024-08-16 11:05:00,9,True,True
1031,2024-09-27 14:49:00,2024-09-27 14:49:00,unknown,3,11,2024-08-16 11:05:00,8,True,True
3174,2025-07-11 12:37:00,2025-07-11 12:37:00,alexey_linkedin,2,0,2025-02-22 09:38:00,2,False,True
3248,2025-07-25 08:55:00,2025-07-25 08:55:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
412,2024-10-21 09:04:00,2024-10-21 09:04:00,unknown,7,20,2024-08-16 11:05:00,11,True,True
306,2024-12-05 14:05:00,2024-12-05 14:05:00,unknown,3,1,2024-08-16 11:05:00,8,True,True
2625,2025-06-16 14:24:00,2025-06-16 14:24:00,dtc_newsletter,1,0,2025-02-22 09:38:00,1,False,False
2648,2025-06-17 10:34:00,2025-06-17 10:34:00,dtc_newsletter,1,0,2025-02-22 09:38:00,1,False,False
3074,2025-06-30 10:14:00,2025-07-01 11:50:00,unknown,2,3,2025-02-22 09:38:00,2,True,True
1301,2024-10-17 12:16:00,2024-10-17 12:16:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
2575,2025-06-16 08:33:00,2025-06-16 08:33:00,dtc_newsletter,3,0,2024-08-16 14:36:00,3,False,True
3045,2025-06-26 06:17:00,2025-06-26 06:17:00,alexey_linkedin,2,0,2025-02-22 09:38:00,2,False,True
3155,2025-07-07 13:49:00,2025-07-07 13:49:00,alexey_linkedin,2,0,2024-08-16 14:36:00,2,False,True
3162,2025-07-07 18:25:00,2025-07-07 18:25:00,dtc_newsletter,1,0,2025-02-22 09:38:00,1,False,False
3186,2025-07-14 16:24:00,2025-07-14 16:24:00,unknown,1,0,2025-02-22 09:38:00,1,False,False
1688,2024-12-05 13:49:00,2024-12-05 13:49:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
2417,2025-04-02 19:32:00,2025-04-02 19:32:00,unknown,2,0,2024-08-16 11:05:00,7,False,True
1053,2024-10-07 15:17:00,2024-10-07 15:17:00,unknown,2,20,2024-08-16 11:05:00,7,True,True
1203,2024-10-16 11:15:00,2024-10-16 11:15:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
1316,2024-10-18 14:16:00,2024-10-18 14:16:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
1437,2024-11-01 12:15:00,2024-11-01 12:15:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
2536,2025-06-04 17:35:00,2025-06-04 17:35:00,unknown,2,0,2025-02-22 09:38:00,2,False,True
327,2024-08-23 00:19:00,2024-08-23 00:19:00,unknown,6,45,2024-08-16 11:05:00,11,True,True
1048,2024-10-06 06:42:00,2024-10-06 06:42:00,unknown,5,13,2024-08-16 11:05:00,9,True,True
3036,2025-06-24 15:57:00,2025-06-24 15:57:00,unknown,1,0,2025-02-22 09:38:00,1,False,False
2826,2025-06-18 13:54:00,2025-06-18 13:54:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
625,2024-08-19 13:32:00,2024-08-19 13:32:00,unknown,2,3,2024-08-16 11:10:00,3,True,True
1942,2025-01-13 11:29:00,2025-01-13 11:29:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
2059,2025-06-18 08:27:00,2025-06-18 08:27:00,alexey_linkedin,2,0,2024-08-16 11:05:00,7,False,True
1734,2024-12-09 11:40:00,2024-12-09 11:40:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1737,2024-12-10 05:16:00,2024-12-10 05:16:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1756,2024-12-11 08:12:00,2024-12-11 08:12:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1779,2024-12-12 20:47:00,2024-12-12 20:47:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1968,2025-01-15 12:27:00,2025-01-15 12:27:00,alexey_linkedin,3,2,2024-08-16 11:05:00,7,True,True
1718,2024-12-06 14:08:00,2024-12-06 14:08:00,unknown,4,1,2024-08-16 11:05:00,8,True,True
542,2024-09-19 12:29:00,2024-09-19 12:29:00,unknown,2,22,2024-08-16 11:05:00,7,True,True
364,2024-10-01 17:47:00,2024-10-01 17:47:00,unknown,5,36,2024-08-16 11:05:00,10,True,True
789,2024-09-07 11:53:00,2024-09-07 11:53:00,unknown,2,3,2024-08-16 11:10:00,3,True,True
671,2024-08-23 20:05:00,2024-08-23 20:05:00,unknown,3,3,2024-08-16 11:10:00,3,True,True
958,2024-09-19 05:38:00,2024-09-19 05:38:00,unknown,3,4,2024-08-16 11:10:00,4,True,True
372,2024-09-24 14:48:00,2024-09-24 14:48:00,unknown,5,7,2024-08-16 11:05:00,10,True,True
2679,2025-06-18 08:19:00,2025-06-18 08:19:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
2707,2025-06-18 09:00:00,2025-06-18 09:00:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
2782,2025-06-18 12:06:00,2025-06-18 12:06:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
2843,2025-06-18 15:21:00,2025-06-18 15:21:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
2942,2025-06-19 20:09:00,2025-06-19 20:09:00,unknown,1,0,2025-02-22 09:38:00,1,False,False
3100,2025-06-30 23:12:00,2025-06-30 23:12:00,unknown,1,0,2025-02-22 09:38:00,1,False,False
2596,2025-06-16 09:33:00,2025-06-16 09:33:00,dtc_newsletter,1,0,2025-02-22 09:38:00,1,False,False
2741,2025-06-18 10:21:00,2025-06-18 10:21:00,alexey_linkedin,2,0,2024-08-16 14:36:00,2,False,True
2882,2025-06-18 22:42:00,2025-06-18 22:42:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
3095,2025-06-30 19:07:00,2025-06-30 19:07:00,dtc_newsletter,2,0,2024-08-16 14:36:00,2,False,True
1153,2024-10-14 06:38:00,2024-10-14 06:38:00,unknown,3,3,2024-08-16 11:05:00,8,True,True
2812,2025-06-18 13:29:00,2025-06-18 13:29:00,alexey_linkedin,2,0,2024-08-16 14:36:00,2,False,True
614,2024-08-16 15:19:00,2024-08-16 15:19:00,unknown,0,0,,0,False,False
2374,2025-03-21 12:17:00,2025-03-21 12:17:00,unknown,6,3,2024-08-16 11:05:00,11,True,True
2411,2025-04-01 15:31:00,2025-04-01 15:31:00,unknown,2,0,2024-08-16 11:05:00,7,False,True
2448,2025-04-28 19:16:00,2025-04-28 19:16:00,unknown,2,0,2024-08-16 11:05:00,7,False,True
2040,2025-06-19 03:35:00,2025-06-19 03:35:00,alexey_linkedin,2,0,2024-08-16 11:05:00,7,False,True
2569,2025-06-16 08:17:00,2025-06-16 08:17:00,unknown,1,0,2025-02-22 09:38:00,1,False,False
1134,2024-10-12 08:17:00,2024-10-12 08:17:00,unknown,3,3,2024-08-16 11:05:00,8,True,True
2553,2025-06-09 10:01:00,2025-06-09 10:01:00,unknown,4,1,2024-08-16 14:36:00,4,True,True
1013,2024-09-25 12:23:00,2024-09-25 12:23:00,unknown,3,1,2024-08-20 09:28:00,3,True,True
1101,2024-10-11 11:46:00,2024-10-11 11:46:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
1354,2024-10-22 10:55:00,2024-10-22 10:55:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
1454,2024-11-04 08:47:00,2024-11-04 08:47:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
1918,2025-01-07 22:18:00,2025-01-07 22:18:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
2048,2025-01-27 10:48:00,2025-01-27 10:48:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
2965,2025-06-20 21:16:00,2025-06-20 21:16:00,alexey_linkedin,2,0,2024-08-16 14:36:00,2,False,True
2661,2025-06-18 02:00:00,2025-06-18 02:00:00,dtc_newsletter,0,0,,0,False,False
262,2024-09-12 09:48:00,2024-09-12 09:48:00,unknown,8,30,2024-08-16 11:05:00,12,True,True
827,2024-09-12 16:42:00,2024-09-26 07:50:00,unknown,7,56,2024-08-16 11:05:00,11,True,True
2514,2025-05-29 08:52:00,2025-05-29 08:52:00,unknown,1,0,2025-02-22 09:38:00,1,False,False
2517,2025-06-01 22:49:00,2025-06-01 22:49:00,unknown,1,0,2025-02-22 09:38:00,1,False,False
2653,2025-06-17 13:43:00,2025-06-17 13:43:00,unknown,1,0,2025-02-22 09:38:00,1,False,False
3295,2025-08-07 11:16:00,2025-08-07 11:16:00,unknown,2,3,2025-02-22 09:38:00,2,True,True
3373,2025-08-29 00:33:00,2025-08-29 00:33:00,dtc_newsletter,1,0,2025-06-04 17:13:00,1,False,False
2031,2025-01-20 22:04:00,2025-01-20 22:04:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1030,2024-09-27 01:49:00,2024-09-27 01:49:00,unknown,3,7,2024-08-16 11:05:00,8,True,True
1850,2024-12-24 07:01:00,2024-12-24 07:01:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1860,2024-12-26 09:17:00,2024-12-26 09:17:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
2002,2025-01-20 16:35:00,2025-01-20 16:35:00,unknown,4,12,2024-08-16 11:05:00,8,True,True
2305,2025-03-07 14:21:00,2025-07-21 18:05:00,unknown,4,2,2024-08-16 11:05:00,8,True,True
1603,2024-12-03 16:41:00,2024-12-03 16:41:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1625,2024-12-03 21:54:00,2024-12-03 21:54:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1640,2024-12-04 01:07:00,2024-12-04 01:07:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1723,2024-12-06 18:48:00,2024-12-06 18:48:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1754,2024-12-10 23:04:00,2024-12-10 23:04:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1772,2024-12-12 08:20:00,2024-12-12 08:20:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1358,2024-10-22 14:55:00,2024-10-22 14:55:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1635,2024-12-03 22:55:00,2024-12-03 22:55:00,unknown,5,2,2024-08-16 11:05:00,9,True,True
1659,2024-12-04 12:43:00,2024-12-04 12:43:00,unknown,4,1,2024-08-16 11:05:00,8,True,True
1678,2024-12-05 04:09:00,2024-12-05 04:09:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1726,2024-12-07 06:53:00,2024-12-07 06:53:00,unknown,4,12,2024-08-16 11:05:00,8,True,True
1494,2024-11-16 17:53:00,2024-11-16 17:53:00,unknown,4,12,2024-08-16 11:05:00,8,True,True
1500,2024-11-18 13:59:00,2024-11-18 13:59:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1541,2024-12-03 11:26:00,2024-12-03 11:28:00,unknown,4,12,2024-08-16 11:05:00,8,True,True
905,2024-09-17 05:23:00,2024-09-17 05:23:00,unknown,2,3,2024-08-16 11:10:00,3,True,True
968,2024-09-19 14:00:00,2024-09-19 14:00:00,unknown,2,3,2024-08-16 11:10:00,3,True,True
1404,2024-10-28 09:06:00,2024-10-28 09:06:00,unknown,3,1,2024-08-16 11:05:00,8,True,True
626,2024-08-19 13:52:00,2024-08-19 13:52:00,unknown,2,3,2024-08-16 11:10:00,3,True,True
835,2024-09-13 05:28:00,2024-09-13 05:28:00,unknown,2,3,2024-08-16 11:10:00,3,True,True
776,2024-09-06 11:51:00,2024-09-06 11:51:00,unknown,3,3,2024-08-16 11:10:00,3,True,True
787,2024-09-06 22:19:00,2024-09-06 22:19:00,unknown,2,3,2024-08-16 11:10:00,3,True,True
202,2024-10-16 12:10:00,2024-10-16 12:10:00,unknown,4,4,2024-08-16 11:05:00,9,True,True
894,2024-09-16 16:51:00,2024-09-16 16:51:00,unknown,3,1,2024-08-20 09:28:00,3,True,True
3180,2025-07-14 07:52:00,2025-07-14 07:52:00,dtc_newsletter,1,0,2025-02-22 09:38:00,1,False,False
940,2024-09-18 06:13:00,2024-09-18 06:13:00,unknown,5,3,2024-08-16 11:10:00,5,True,True
668,2024-08-23 09:22:00,2024-08-23 09:22:00,unknown,3,3,2024-08-16 11:10:00,4,True,True
38,2024-12-03 13:32:00,2024-12-03 13:32:00,unknown,6,2,2024-08-16 11:05:00,10,True,True
974,2024-09-19 19:30:00,2024-09-19 19:30:00,unknown,2,3,2024-08-16 11:10:00,3,True,True
1486,2024-11-08 10:19:00,2024-11-08 10:19:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
2604,2025-06-16 09:59:00,2025-06-16 09:59:00,dtc_newsletter,1,0,2025-02-22 09:38:00,1,False,False
2607,2025-06-16 10:26:00,2025-06-16 10:26:00,dtc_newsletter,1,0,2025-02-22 09:38:00,1,False,False
2746,2025-06-18 10:38:00,2025-06-18 10:38:00,dtc_newsletter,1,0,2025-02-22 09:38:00,1,False,False
2858,2025-06-18 17:23:00,2025-06-18 17:23:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
2862,2025-06-18 18:01:00,2025-06-18 18:01:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
2933,2025-06-19 15:43:00,2025-06-19 15:43:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
2994,2025-06-23 11:11:00,2025-06-23 11:11:00,dtc_newsletter,1,0,2025-02-22 09:38:00,1,False,False
1418,2024-10-29 12:30:00,2024-10-29 12:30:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
2618,2025-06-16 12:48:00,2025-06-16 12:48:00,dtc_newsletter,1,0,2025-02-22 09:38:00,1,False,False
2709,2025-06-18 09:05:00,2025-06-18 09:05:00,alexey_linkedin,2,0,2024-08-16 14:36:00,2,False,True
2769,2025-06-18 11:23:00,2025-06-18 11:23:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
2847,2025-06-18 15:36:00,2025-06-18 15:36:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
2908,2025-06-19 06:47:00,2025-06-19 06:47:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
3168,2025-07-08 05:30:00,2025-07-08 05:30:00,dtc_newsletter,1,0,2025-02-22 09:38:00,1,False,False
675,2024-08-25 18:41:00,2024-08-25 18:41:00,unknown,3,1,2024-08-16 14:36:00,3,True,True
1510,2024-11-21 16:46:00,2024-11-21 16:46:00,unknown,4,1,2024-08-16 14:36:00,4,True,True
2003,2025-01-20 16:35:00,2025-01-20 16:35:00,unknown,4,9,2024-08-16 11:05:00,8,True,True
2007,2025-01-20 16:35:00,2025-01-20 16:35:00,unknown,5,12,2024-08-16 11:05:00,8,True,True
2013,2025-01-20 16:35:00,2025-01-20 16:35:00,unknown,4,9,2024-08-16 11:05:00,8,True,True
1408,2024-10-29 03:54:00,2024-10-29 03:54:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
1478,2024-11-07 09:42:00,2024-11-07 09:42:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
3387,2025-09-10 08:05:00,2025-09-10 08:05:00,unknown,1,0,2025-09-03 13:34:00,1,False,False
3245,2025-07-25 08:47:00,2025-07-25 08:47:00,alexey_linkedin,2,0,2024-08-16 14:36:00,2,False,True
157,2024-09-16 15:36:00,2024-09-16 15:36:00,unknown,4,13,2024-08-16 11:05:00,8,True,True
3223,2025-07-22 19:59:00,2025-07-22 19:59:00,unknown,2,4,2025-02-22 09:38:00,2,True,True
1520,2024-11-28 09:58:00,2024-11-28 09:58:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
3375,2025-09-03 03:48:00,2025-09-03 03:48:00,dtc_newsletter,1,0,2025-06-04 17:13:00,1,False,False
961,2024-09-19 09:26:00,2024-09-19 09:26:00,unknown,3,1,2024-08-20 09:28:00,3,True,True
1456,2024-11-04 09:49:00,2024-11-04 09:49:00,unknown,3,1,2024-08-16 11:05:00,8,True,True
1885,2025-01-01 22:59:00,2025-01-01 22:59:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1979,2025-01-16 13:48:00,2025-01-16 13:48:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
2035,2025-01-21 07:25:00,2025-01-21 07:25:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1864,2024-12-27 09:27:00,2024-12-27 09:31:00,unknown,3,1,2024-08-16 11:05:00,8,True,True
1910,2025-01-06 11:46:00,2025-01-06 11:46:00,unknown,5,12,2024-08-16 11:05:00,10,True,True
1021,2024-09-26 12:18:00,2024-09-26 12:18:00,unknown,2,3,2024-08-16 11:10:00,3,True,True
1727,2024-12-07 11:13:00,2024-12-07 11:13:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
2132,2025-03-11 17:58:00,2025-07-22 08:05:00,unknown,2,0,2024-08-16 11:05:00,7,False,True
1597,2024-12-03 16:16:00,2024-12-03 16:16:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
784,2024-09-06 13:29:00,2024-09-06 13:29:00,unknown,3,3,2024-08-16 11:10:00,3,True,True
1406,2024-10-28 14:52:00,2024-10-28 14:52:00,unknown,6,20,2024-08-16 11:05:00,8,True,True
1587,2024-12-03 15:05:00,2024-12-03 15:05:00,alexey_linkedin,2,2,2024-08-16 11:05:00,7,True,True
320,2024-09-24 14:34:00,2024-09-24 14:34:00,unknown,5,7,2024-08-16 11:05:00,10,True,True
685,2024-08-28 15:59:00,2024-08-28 15:59:00,unknown,2,3,2024-08-16 11:10:00,3,True,True
770,2024-09-06 08:22:00,2024-09-06 08:22:00,unknown,2,3,2024-08-16 11:10:00,3,True,True
1072,2024-10-08 08:26:00,2024-10-16 13:10:00,unknown,4,6,2024-08-16 11:05:00,8,True,True
2360,2025-03-19 13:43:00,2025-07-22 05:51:00,unknown,3,0,2024-08-16 11:05:00,7,False,True
56,2024-12-03 12:33:00,2024-12-03 12:33:00,unknown,3,1,2024-08-16 11:05:00,8,True,True
573,2024-09-20 07:51:00,2024-09-20 07:51:00,unknown,3,7,2024-08-16 11:05:00,8,True,True
449,2024-12-03 15:34:00,2024-12-03 15:34:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
2560,2025-06-10 16:01:00,2025-06-10 16:01:00,unknown,2,3,2025-02-22 09:38:00,2,True,True
